id_hex,id_dec,name_wotl,name_psx,name_ivc,ability_type,formula_hex,formula_text,x,y,range,aoe,vertical,ct,mp_cost,elements,inflict_status_hex,inflict_status_mode,inflict_statuses,ForceSelfTarget,Blank7,WeaponRange,VerticalFixed,VerticalTolerance,WeaponStrike,Auto,TargetSelf,HitEnemies,HitAllies,TopDownTarget,FollowTarget,RandomFire,LinearAttack,ThreeDirections,HitCaster,Reflectable,Arithmetickable,Silenceable,Mimicable,NormalAttack,Persevere,ShowQuote,AnimateOnMiss,CounterFlood,CounterMagic,Direct,Shirahadori,RequiresSword,RequiresMateriaBlade,Evadeable,Targeting,type_specific,jp_cost,used_by_enemies,psx_action_diff,raw14_psp,source
0x08C,140,Rend Shield,Shield Break,Rend Shield,Normal,0x25,Equipped:Break Hit_(PA+WP+Y)% NS PE ELSE WeaponStrike //1TargetOnly NS PE,0,55,0,0,0,0,0,,0x00,,,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,,300,True,,0000002010001200250037000000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x08D,141,Rend Weapon,Weapon Break,Rend Weapon,Normal,0x25,Equipped:Break Hit_(PA+WP+Y)% NS PE ELSE WeaponStrike //1TargetOnly NS PE,0,30,0,0,0,0,0,,0x00,,,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,,400,True,,000000201000120025001E000000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x08E,142,Rend MP,Magic Break,Rend MP,Normal,0x2C,DmgMP_(Y)% Hit_(PA+Y)% NS PE,50,50,0,0,0,0,0,,0x00,,,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,,250,True,,00000020100012002C3232000000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x08F,143,Rend Speed,Speed Break,Rend Speed,Normal,0x2B,Hit_(PA+Y)% //-PA/MA/SP_(X) NS PE,2,50,0,0,0,0,0,,0x00,,,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,,250,True,,00000020100012002B0232000000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x090,144,Rend Power,Power Break,Rend Power,Normal,0x2B,Hit_(PA+Y)% //-PA/MA/SP_(X) NS PE,3,50,0,0,0,0,0,,0x00,,,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,,250,True,,00000020100012002B0332000000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x091,145,Rend Magick,Mind Break,Rend Magick,Normal,0x2B,Hit_(PA+Y)% //-PA/MA/SP_(X) NS PE,3,50,0,0,0,0,0,,0x00,,,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,,250,True,,00000020100012002B0332000000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x092,146,Focus,Accumulate,Focus,Normal,0x36,+PA_(Y) NS NE,0,1,0,0,0,0,0,,0x00,,,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,,300,True,,0000000210000000360001000000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x093,147,Rush,Dash ,Rush,Normal,0x37,Dmg_(Rdm(1..Y)*PA) NS PE,0,4,1,0,1,0,0,,0x00,,,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,,80,True,,0100010911000000370004000000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x094,148,Stone,Throw Stone,Throw Stone,Normal,0x37,Dmg_(Rdm(1..Y)*PA) NS PE,0,2,4,0,0,0,0,,0x00,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,,90,True,,0400000111002200370002000000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x095,149,Salve,Heal,Salve,Normal,0x38,Hit_(100%) Status NE,0,0,1,0,2,0,0,,0x4F,Cancel,Darkness|Silence|Poison,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,,150,True,,01000208100000003800004F0000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x096,150,Tailwind,Yell,Tailwind,Normal,0x39,+SP_(Y) NS NE,0,1,3,0,0,0,0,,0x00,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,200,True,,0300000010100000390001000000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x097,151,Steel,Cheer Up,Steel,Normal,0x3A,+Brave_(Y) NS NE,0,5,3,0,0,0,0,,0x00,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,200,True,,03000000101000003A0005000000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x098,152,Chant,Wish,Chant,Normal,0x3C,Heal_(CasMaxHP*2/5) DmgCas_(CasMaxHP/5) Hit_(100%) NS NE,0,0,1,0,3,0,0,,0x00,,,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,True,,01000309101000003C0000000000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x099,153,Shout,Scream,Shout,Normal,0x3B,+Brave_(X) +PA/MA/SP_(Y) NS NE,10,1,0,0,0,0,0,,0x00,,,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,500,False,,00000002101000003B0A01000000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x09A,154,Ultima ,Ultima ,Ultima,Normal,0x08,Dmg_F(MA*Y) ME,0,23,4,1,1,5,10,,0x00,,,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,9999,True,,040101000032000008001700050A,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x09B,155,Judgment Blade,Stasis Sword,Judgment Blade,Normal,0x2D,Dmg_(PA*(WP+Y)) PE,0,2,2,1,0,0,0,Holy,0x75,Separate,Stop,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,,100,True,,02010004111208022D0002750000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x09C,156,Cleansing Strike,Split Punch,Cleansing Strike,Normal,0x2D,Dmg_(PA*(WP+Y)) PE,0,3,3,0,2,0,0,Holy,0x76,Separate,DeathSentence,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,,400,True,,0300020C111208022D0003760000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x09D,157,Northswain's Strike,Crush Punch,Northswain's Strike,Normal,0x2D,Dmg_(PA*(WP+Y)) PE,0,2,3,0,1,0,0,Holy,0x77,Separate,Dead,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,,500,True,,0300010C111208022D0002770000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x09E,158,Hallowed Bolt,Lightning Stab,Hallowed Bolt,Normal,0x2D,Dmg_(PA*(WP+Y)) PE,0,4,3,1,1,0,0,Lightning|Holy,0x78,Separate,Silence,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,,700,True,,03010104111208422D0004780000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x09F,159,Divine Ruination,Holy Explosion,Divine Ruination,Normal,0x2D,Dmg_(PA*(WP+Y)) PE,0,5,5,5,2,0,0,Holy,0x79,Separate,Confusion,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,,800,True,,05050215151208022D0005790000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x0A0,160,Crush Armor,Shellbust Stab,Crush Armor,Normal,0x2E,Equipped:Break Dmg_(PA*WP) NS PE ELSE miss,0,5,3,0,0,0,0,,0x00,,,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,,200,True,1,03000005111208002E0005000000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x0A1,161,Crush Helm,Blastar Punch,Crush Helm,Normal,0x2E,Equipped:Break Dmg_(PA*WP) NS PE ELSE miss,0,4,3,0,0,0,0,,0x00,,,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,,400,True,1,03000005111208002E0004000000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x0A2,162,Crush Weapon,Hellcry Punch,Crush Weapon,Normal,0x2E,Equipped:Break Dmg_(PA*WP) NS PE ELSE miss,0,3,3,0,0,0,0,,0x00,,,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,,500,True,1,03000005111208002E0003000000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x0A3,163,Crush Accessory,Icewolf Bite,Crush Accessory,Normal,0x2E,Equipped:Break Dmg_(PA*WP) NS PE ELSE miss,0,2,3,0,0,0,0,,0x00,,,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,,800,True,1,03000005111208002E0002000000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x0A4,164,Duskblade,Dark Sword,Duskblade,Normal,0x2F,AbsorbMP_(PA*WP) NS PE,0,0,3,0,0,0,0,Dark,0x00,,,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,,500,True,,03000005111208012F0000000000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x0A5,165,Shadowblade,Night Sword,Shadowblade,Normal,0x30,AbsorbHP_(PA*WP) NS PE,0,0,3,0,0,0,0,Dark,0x00,,,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,,100,True,,0300000511120801300000000000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x0A6,166,Unholy Darkness,Dark Holy,Unholy Darkness,Normal,0x08,Dmg_F(MA*Y) ME,0,37,4,0,0,7,40,Dark,0x00,,,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,,0,True,,0400000000324001080025000728,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x0A7,167,Dispelna,Deathspell 2,Dispelna,Normal,0x0B,Hit_F(MA+X)% NE,200,0,4,0,0,4,20,,0x50,Cancel,Petrify|Confusion|Silence|BloodSuck|Frog|Poison|Stop|Sleep|DontMove|DontAct,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,True,,04000000003000000BC800500414,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x0A8,168,Celestial Stasis,Galaxy Stop,Celestial Stasis,Normal,0x41,Hit_(MA+X)% Status NE,50,0,0,255,255,5,0,,0x51,AllOrNothing,Stop|DontMove|DontAct,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,True,,00FFFF0250120100413200510500,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x0A9,169,Heaven's Wrath,Heaven Thunder,Heaven's Wrath,Normal,0x1E,"Dmg_((MA+Y)*MA/2) #Hit(Rdm{1,X}) ME",10,10,4,1,3,3,0,Lightning,0x00,,,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,0,True,1,04010300083301401E0A0A000300,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x0AA,170,Ashura  ,Asura  ,Ashura,Normal,0x1E,"Dmg_((MA+Y)*MA/2) #Hit(Rdm{1,X}) ME",10,11,4,1,3,4,0,Fire,0x00,,,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,200,True,1,04010300083301801E0A0B000400,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x0AB,171,Adamantine Blade,Diamond Sword,Adamantine Blade,Normal,0x1E,"Dmg_((MA+Y)*MA/2) #Hit(Rdm{1,X}) ME",10,12,4,1,3,5,0,Wind,0x00,,,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,300,True,1,04010300083301101E0A0C000500,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x0AC,172,Maelstrom,Hydragon Pit,Maelstrom,Normal,0x1E,"Dmg_((MA+Y)*MA/2) #Hit(Rdm{1,X}) ME",10,14,4,1,3,6,0,Water,0x00,,,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,400,True,1,04010300083301041E0A0E000600,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x0AD,173,Celestial Void,Space Storage,Celestial Void,Normal,0x1E,"Dmg_((MA+Y)*MA/2) #Hit(Rdm{1,X}) ME",10,8,4,1,3,5,0,,0x52,Random,Darkness|Confusion|Silence|Frog|Poison|Slow|Sleep,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,500,True,1,04010300083301001E0A08520500,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x0AE,174,Divinity,Sky Demon,Divinity,Normal,0x1E,"Dmg_((MA+Y)*MA/2) #Hit(Rdm{1,X}) ME",10,22,4,1,3,7,0,Earth,0x00,,,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,600,True,1,04010300083301081E0A16000700,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x0AF,175,Hell's Wrath,Heaven Bolt Back,Hell's Wrath,Normal,0x1F,"Dmg_((100-CasF)*(100-TarF)*(MA+Y)*MA/2) #Hit(Rdm{1,X}) ME",10,34,4,1,3,3,0,Lightning,0x00,,,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,0,True,1,04010300083301401F0A22000300,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x0B0,176,Nether Ashura,Asura Back,Nether Ashura,Normal,0x1F,"Dmg_((100-CasF)*(100-TarF)*(MA+Y)*MA/2) #Hit(Rdm{1,X}) ME",10,37,4,1,3,4,0,Fire,0x00,,,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,200,True,1,04010300083301801F0A25000400,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x0B1,177,Nether Blade,Diamond Sword Back,Nether Blade,Normal,0x1F,"Dmg_((100-CasF)*(100-TarF)*(MA+Y)*MA/2) #Hit(Rdm{1,X}) ME",10,40,4,1,3,5,0,Wind,0x00,,,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,300,True,1,04010300083301101F0A28000500,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x0B2,178,Nether Maelstrom,Hydragon Pit Back,Nether Maelstrom,Normal,0x1F,"Dmg_((100-CasF)*(100-TarF)*(MA+Y)*MA/2) #Hit(Rdm{1,X}) ME",10,46,4,1,3,6,0,Water,0x00,,,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,400,True,1,04010300083301041F0A2E000600,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x0B3,179,Corporeal Void,Space Storage Back,Corporeal Void,Normal,0x1F,"Dmg_((100-CasF)*(100-TarF)*(MA+Y)*MA/2) #Hit(Rdm{1,X}) ME",10,27,4,1,3,5,0,,0x52,Random,Darkness|Confusion|Silence|Frog|Poison|Slow|Sleep,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,500,True,1,04010300083301001F0A1B520500,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x0B4,180,Impiety,Sky Demon Back,Impiety,Normal,0x1F,"Dmg_((100-CasF)*(100-TarF)*(MA+Y)*MA/2) #Hit(Rdm{1,X}) ME",10,75,4,1,3,7,0,Earth,0x00,,,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,600,True,1,04010300083301081F0A4B000700,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x0B5,181,Petrify ,Seal ,Petrify,Normal,0x38,Hit_(100%) Status NE,0,0,6,0,0,0,0,,0x53,AllOrNothing,Petrify,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,True,,0600000010100000380000530000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x0B6,182,Shadowbind,Shadow Stitch,Shadowbind,Normal,0x38,Hit_(100%) Status NE,0,0,4,0,0,0,0,,0x2C,AllOrNothing,Stop,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,True,,04000001111000003800002C0000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x0B7,183,Suffocate,Stop Bracelet,Suffocate,Normal,0x38,Hit_(100%) Status NE,0,0,1,0,0,0,0,,0x29,AllOrNothing,Dead,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,True,,0100000911100000380000290000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x0B8,184,Infernal Strike,(Summon Angel),,Normal,0x66,<<Infernal Strike>>,0,0,3,0,0,0,0,Dark,0x00,,,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,,500,True,1,0300000511020801660000000000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x0B9,185,Vengeance ,Shock ,Revengeance,Normal,0x43,Dmg_(CasMaxHP-CasCurHP) NS NE,0,0,5,0,3,0,0,,0x00,,,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,True,,0500030911100000430000000000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x0BA,186,Manaburn,Difference,Manaburn,Normal,0x44,Dmg_(TarCurMP) NS NE,0,0,5,0,3,0,0,,0x00,,,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,True,,0500030911100000440000000000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x0BB,187,Petrify  ,Seal  ,Petrify,Normal,0x38,Hit_(100%) Status NE,0,0,5,0,0,0,0,,0x72,AllOrNothing,Petrify,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,,0,True,,0500000111120000380000720000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x0BC,188,Fowlheart,Chicken Race,Fowlheart,Normal,0x38,Hit_(100%) Status NE,0,0,5,0,0,0,0,,0x38,AllOrNothing,DontAct,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,,0,True,,0500000111120000380000380000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x0BD,189,Embrace,Hold Tight,Embrace,Normal,0x38,Hit_(100%) Status NE,0,0,5,0,0,0,0,,0x2D,AllOrNothing,DontMove,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,,0,True,,05000001111200003800002D0000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x0BE,190,Darkness,Darkness,Darkness,Normal,0x38,Hit_(100%) Status NE,0,0,5,0,0,0,0,,0x30,AllOrNothing,Darkness,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,,0,True,,0500000111120000380000300000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x0BF,191,Aphony,Lose Voice,Aphony,Normal,0x38,Hit_(100%) Status NE,0,0,5,1,0,0,0,,0x34,AllOrNothing,Silence,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,,0,True,,0501000101120000380000340000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x0C0,192,Befuddle,Loss,Befuddle,Normal,0x38,Hit_(100%) Status NE,0,0,5,1,0,0,0,,0x36,AllOrNothing,Confusion,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,,0,True,,0501000101120000380000360000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x0C1,193,Bind,Spell,Bind,Normal,0x38,Hit_(100%) Status NE,0,0,5,1,0,0,0,,0x2C,AllOrNothing,Stop,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,,0,True,,05010001011200003800002C0000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x0C2,194,Nightmare,Nightmare,Nightmare,Normal,0x38,Hit_(100%) Status NE,0,0,5,1,0,0,0,,0x54,Random,Sleep|DeathSentence,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,,0,True,,0501000101120000380000540000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x0C3,195,Ague,Death Cold,Ague,Normal,0x38,Hit_(100%) Status NE,0,0,5,1,0,0,0,,0x62,AllOrNothing,Slow,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,,0,True,,0501000101120000380000620000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x0C4,196,Magicksap,Magic Ruin,Magicksap,Normal,0x1B,DmgMP_(MA+Y)% Hit_F(X)% NS ME,250,50,4,1,0,3,20,,0x00,,,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,,0,True,,04010005011208001BFA32000314,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x0C5,197,Speedsap,Speed Ruin,Speedsap,Normal,0x1A,Hit_F(MA+Y)% //-PA/MA/SP_(X) NS ME,3,250,4,1,0,3,20,,0x00,,,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,,0,True,,04010005011208001A03FA000314,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x0C6,198,Powersap,Power Ruin,Powersap,Normal,0x1A,Hit_F(MA+Y)% //-PA/MA/SP_(X) NS ME,5,250,4,1,0,3,20,,0x00,,,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,,0,True,,04010005011208001A05FA000314,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x0C7,199,Mindsap,Mind Ruin,Mindsap,Normal,0x1A,Hit_F(MA+Y)% //-PA/MA/SP_(X) NS ME,5,250,4,1,0,3,20,,0x00,,,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,,0,True,,04010005011208001A05FA000314,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x0C8,200,Vampire ,Blood Suck ,Blood Drain,Normal,0x47,AbsorbHP_(Y)% 100% Status NE,0,25,1,0,0,0,0,,0x55,AllOrNothing,BloodSuck,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,True,,0100000910100000470019550000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x0C9,201,Charm,Allure,Charm,Normal,0x29,OppositeSex: Hit_(MA+X)% NE ELSE miss,70,0,3,0,0,0,0,,0x3E,AllOrNothing,Charm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,True,,03000001511000002946003E0000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x0CA,202,Bio ,Bio ,Bio,Normal,0x08,Dmg_F(MA*Y) ME,0,12,4,1,2,3,8,,0x56,Separate,Darkness,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,,0,True,,0401020001B2420008000C560308,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x0CB,203,Bio  ,Bio  ,Bio,Normal,0x08,Dmg_F(MA*Y) ME,0,12,4,1,2,3,8,,0x57,Separate,Poison,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,,0,True,,0401020001B2420008000C570308,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x0CC,204,Bio   ,Bio   ,Bio,Normal,0x08,Dmg_F(MA*Y) ME,0,12,4,1,2,3,8,,0x58,Separate,Oil,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,,0,True,,0401020001B2420008000C580308,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x0CD,205,Biora ,Bio 2 ,Biora,Normal,0x0A,Hit_F(MA+X)% ME,110,0,4,1,3,5,16,,0x61,AllOrNothing,Frog,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,,0,True,,0401030001B242000A6E00610510,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x0CE,206,Biora  ,Bio 2  ,Biora,Normal,0x0A,Hit_F(MA+X)% ME,110,0,4,1,3,5,16,,0x62,AllOrNothing,Slow,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,,0,True,,0401030001B242000A6E00620510,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x0CF,207,Biora   ,Bio 2   ,Biora,Normal,0x0A,Hit_F(MA+X)% ME,120,0,4,1,3,5,16,,0x63,AllOrNothing,Silence,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,,0,True,,0401030001B242000A7800630510,FFTPatcher PSP(WotL) vanilla Abilities.bin
